   10.000000000000000       0.50000000000000000       0.57142857142857140      -4.97067035767729219E-042      !  Rmi/cm, dR/cm, dA/deg, dZ/cm
 # Field map generated using geneSectorMap.f 
# AT/rd,  AT/deg, Rmi/cm, Rma/cm, RM/cm, NR, dR/cm, NX, dX/cm, dA/rd : 
#   1.04719755E+00   6.00000000E+01   1.00000000E+01   7.00000000E+01   5.00000000E+01 121   5.00000000E-01 106   4.98665501E-01   9.97331001E-03
 # 
 # R, Z, X, BY, BZ, BX 
 # cm cm rd kG  kG  kG 
 # 
  2.36735640E+01  0.00000000E+00  2.15304985E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.34576599E+01  0.00000000E+00  2.17655276E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.32394225E+01  0.00000000E+00  2.19983918E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.30188736E+01  0.00000000E+00  2.22290679E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.27960351E+01  0.00000000E+00  2.24575329E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.25709292E+01  0.00000000E+00  2.26837642E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.23435782E+01  0.00000000E+00  2.29077392E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.21140048E+01  0.00000000E+00  2.31294356E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.18822318E+01  0.00000000E+00  2.33488315E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.16482822E+01  0.00000000E+00  2.35659050E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.14121794E+01  0.00000000E+00  2.37806344E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.11739468E+01  0.00000000E+00  2.39929985E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.09336081E+01  0.00000000E+00  2.42029761E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.06911872E+01  0.00000000E+00  2.44105463E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.04467083E+01  0.00000000E+00  2.46156885E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.02001956E+01  0.00000000E+00  2.48183823E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.99516737E+01  0.00000000E+00  2.50186074E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.97011672E+01  0.00000000E+00  2.52163441E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.94487012E+01  0.00000000E+00  2.54115726E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.91943006E+01  0.00000000E+00  2.56042735E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.89379909E+01  0.00000000E+00  2.57944277E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.86797975E+01  0.00000000E+00  2.59820162E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.84197461E+01  0.00000000E+00  2.61670203E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.81578626E+01  0.00000000E+00  2.63494218E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.78941729E+01  0.00000000E+00  2.65292023E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.76287034E+01  0.00000000E+00  2.67063441E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.73614804E+01  0.00000000E+00  2.68808295E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.70925306E+01  0.00000000E+00  2.70526412E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.68218806E+01  0.00000000E+00  2.72217621E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.65495575E+01  0.00000000E+00  2.73881753E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.62755882E+01  0.00000000E+00  2.75518644E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.60000000E+01  0.00000000E+00  2.77128129E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.25000000E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.24983837E+01  0.00000000E+00  3.24127202E-01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.24935349E+01  0.00000000E+00  6.48222164E-01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.24854540E+01  0.00000000E+00  9.72252651E-01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.24741420E+01  0.00000000E+00  1.29618643E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.24595999E+01  0.00000000E+00  1.61999128E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.24418292E+01  0.00000000E+00  1.94363500E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.24208316E+01  0.00000000E+00  2.26708540E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.23966093E+01  0.00000000E+00  2.59031029E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.23691646E+01  0.00000000E+00  2.91327754E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.23385002E+01  0.00000000E+00  3.23595501E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.23046193E+01  0.00000000E+00  3.55831062E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.22675251E+01  0.00000000E+00  3.88031230E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.22272214E+01  0.00000000E+00  4.20192801E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.21837122E+01  0.00000000E+00  4.52312578E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.21370019E+01  0.00000000E+00  4.84387365E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.20870949E+01  0.00000000E+00  5.16413972E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.20339964E+01  0.00000000E+00  5.48389213E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.19777116E+01  0.00000000E+00  5.80309908E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.19182461E+01  0.00000000E+00  6.12172882E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.18556059E+01  0.00000000E+00  6.43974965E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.17897970E+01  0.00000000E+00  6.75712995E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.17208262E+01  0.00000000E+00  7.07383814E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.16487002E+01  0.00000000E+00  7.38984273E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.15734262E+01  0.00000000E+00  7.70511228E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.14950118E+01  0.00000000E+00  8.01961542E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.14134647E+01  0.00000000E+00  8.33332089E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.13287930E+01  0.00000000E+00  8.64619748E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.12410051E+01  0.00000000E+00  8.95821406E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.11501098E+01  0.00000000E+00  9.26933961E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.10561162E+01  0.00000000E+00  9.57954317E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.09590335E+01  0.00000000E+00  9.88879389E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.08588714E+01  0.00000000E+00  1.01970610E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.07556400E+01  0.00000000E+00  1.05043139E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.06493494E+01  0.00000000E+00  1.08105219E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.05400102E+01  0.00000000E+00  1.11156547E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.04276333E+01  0.00000000E+00  1.14196818E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.03122299E+01  0.00000000E+00  1.17225730E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.01938115E+01  0.00000000E+00  1.20242983E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.00723898E+01  0.00000000E+00  1.23248275E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.99479769E+01  0.00000000E+00  1.26241309E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.98205852E+01  0.00000000E+00  1.29221785E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.96902274E+01  0.00000000E+00  1.32189409E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.95569164E+01  0.00000000E+00  1.35143884E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.94206655E+01  0.00000000E+00  1.38084917E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.92814882E+01  0.00000000E+00  1.41012215E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.91393984E+01  0.00000000E+00  1.43925487E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.89944103E+01  0.00000000E+00  1.46824444E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.88465381E+01  0.00000000E+00  1.49708796E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.86957968E+01  0.00000000E+00  1.52578258E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.85422011E+01  0.00000000E+00  1.55432543E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.83857665E+01  0.00000000E+00  1.58271368E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.82265085E+01  0.00000000E+00  1.61094450E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.80644429E+01  0.00000000E+00  1.63901509E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.78995858E+01  0.00000000E+00  1.66692265E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.77319537E+01  0.00000000E+00  1.69466441E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.75615631E+01  0.00000000E+00  1.72223761E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.73884312E+01  0.00000000E+00  1.74963950E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.72125750E+01  0.00000000E+00  1.77686737E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.70340121E+01  0.00000000E+00  1.80391849E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.68527602E+01  0.00000000E+00  1.83079019E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.66688373E+01  0.00000000E+00  1.85747978E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.64822619E+01  0.00000000E+00  1.88398462E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.62930523E+01  0.00000000E+00  1.91030207E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.61012275E+01  0.00000000E+00  1.93642951E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.59068065E+01  0.00000000E+00  1.96236433E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.57098086E+01  0.00000000E+00  1.98810397E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.55102535E+01  0.00000000E+00  2.01364586E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.53081610E+01  0.00000000E+00  2.03898746E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.51035512E+01  0.00000000E+00  2.06412625E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.48964444E+01  0.00000000E+00  2.08905973E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.46868613E+01  0.00000000E+00  2.11378542E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.44748226E+01  0.00000000E+00  2.13830086E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.42603496E+01  0.00000000E+00  2.16260361E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.40434635E+01  0.00000000E+00  2.18669125E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.38241858E+01  0.00000000E+00  2.21056140E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.36025385E+01  0.00000000E+00  2.23421167E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.33785435E+01  0.00000000E+00  2.25763970E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.31522232E+01  0.00000000E+00  2.28084318E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.29235999E+01  0.00000000E+00  2.30381980E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.26926966E+01  0.00000000E+00  2.32656726E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.24595361E+01  0.00000000E+00  2.34908331E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.22241416E+01  0.00000000E+00  2.37136570E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.19865366E+01  0.00000000E+00  2.39341222E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.17467447E+01  0.00000000E+00  2.41522068E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.15047897E+01  0.00000000E+00  2.43678891E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.12606957E+01  0.00000000E+00  2.45811476E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.10144870E+01  0.00000000E+00  2.47919611E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.07661881E+01  0.00000000E+00  2.50003086E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.05158236E+01  0.00000000E+00  2.52061695E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.02634186E+01  0.00000000E+00  2.54095232E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.00089979E+01  0.00000000E+00  2.56103495E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.97525871E+01  0.00000000E+00  2.58086284E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.94942116E+01  0.00000000E+00  2.60043403E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.92338970E+01  0.00000000E+00  2.61974656E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.89716693E+01  0.00000000E+00  2.63879852E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.87075546E+01  0.00000000E+00  2.65758800E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.84415792E+01  0.00000000E+00  2.67611315E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.81737694E+01  0.00000000E+00  2.69437211E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.79041519E+01  0.00000000E+00  2.71236307E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.76327536E+01  0.00000000E+00  2.73008425E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.73596014E+01  0.00000000E+00  2.74753388E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.70847225E+01  0.00000000E+00  2.76471021E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.68081443E+01  0.00000000E+00  2.78161156E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.65298942E+01  0.00000000E+00  2.79823622E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.62500000E+01  0.00000000E+00  2.81458256E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.30000000E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.29983588E+01  0.00000000E+00  3.29113774E-01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.29934354E+01  0.00000000E+00  6.58194813E-01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.29852303E+01  0.00000000E+00  9.87210384E-01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.29737442E+01  0.00000000E+00  1.31612776E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.29589784E+01  0.00000000E+00  1.64491423E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.29409343E+01  0.00000000E+00  1.97353708E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.29196137E+01  0.00000000E+00  2.30196363E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.28950186E+01  0.00000000E+00  2.63016122E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.28671517E+01  0.00000000E+00  2.95809719E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.28360156E+01  0.00000000E+00  3.28573894E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.28016134E+01  0.00000000E+00  3.61305386E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.27639486E+01  0.00000000E+00  3.94000941E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.27230248E+01  0.00000000E+00  4.26657306E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.26788463E+01  0.00000000E+00  4.59271233E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.26314173E+01  0.00000000E+00  4.91839478E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.25807425E+01  0.00000000E+00  5.24358802E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.25268271E+01  0.00000000E+00  5.56825970E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.24696764E+01  0.00000000E+00  5.89237753E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.24092961E+01  0.00000000E+00  6.21590926E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.23456921E+01  0.00000000E+00  6.53882273E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.22788708E+01  0.00000000E+00  6.86108580E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.22088389E+01  0.00000000E+00  7.18266642E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.21356033E+01  0.00000000E+00  7.50353262E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.20591713E+01  0.00000000E+00  7.82365246E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.19795504E+01  0.00000000E+00  8.14299412E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.18967487E+01  0.00000000E+00  8.46152583E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.18107744E+01  0.00000000E+00  8.77921590E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.17216360E+01  0.00000000E+00  9.09603274E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.16293423E+01  0.00000000E+00  9.41194483E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.15339026E+01  0.00000000E+00  9.72692076E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.14353263E+01  0.00000000E+00  1.00409292E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.13336233E+01  0.00000000E+00  1.03539389E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.12288037E+01  0.00000000E+00  1.06659187E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.11208778E+01  0.00000000E+00  1.09768376E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.10098565E+01  0.00000000E+00  1.12866647E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.08957507E+01  0.00000000E+00  1.15953692E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.07785719E+01  0.00000000E+00  1.19029203E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.06583316E+01  0.00000000E+00  1.22092875E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.05350419E+01  0.00000000E+00  1.25144403E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.04087150E+01  0.00000000E+00  1.28183483E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.02793634E+01  0.00000000E+00  1.31209813E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.01470001E+01  0.00000000E+00  1.34223092E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.00116382E+01  0.00000000E+00  1.37223021E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.98732911E+01  0.00000000E+00  1.40209300E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.97319726E+01  0.00000000E+00  1.43181634E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.95876969E+01  0.00000000E+00  1.46139726E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.94404781E+01  0.00000000E+00  1.49083282E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.92903310E+01  0.00000000E+00  1.52012009E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.91372706E+01  0.00000000E+00  1.54925616E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.89813119E+01  0.00000000E+00  1.57823813E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.88224706E+01  0.00000000E+00  1.60706312E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.86607625E+01  0.00000000E+00  1.63572826E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.84962035E+01  0.00000000E+00  1.66423071E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.83288102E+01  0.00000000E+00  1.69256762E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.81585991E+01  0.00000000E+00  1.72073617E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.79855872E+01  0.00000000E+00  1.74873357E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.78097916E+01  0.00000000E+00  1.77655703E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.76312300E+01  0.00000000E+00  1.80420379E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.74499199E+01  0.00000000E+00  1.83167108E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.72658796E+01  0.00000000E+00  1.85895619E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.70791271E+01  0.00000000E+00  1.88605640E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.68896813E+01  0.00000000E+00  1.91296900E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.66975608E+01  0.00000000E+00  1.93969133E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.65027848E+01  0.00000000E+00  1.96622073E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.63053727E+01  0.00000000E+00  1.99255455E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.61053441E+01  0.00000000E+00  2.01869019E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.59027190E+01  0.00000000E+00  2.04462503E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.56975173E+01  0.00000000E+00  2.07035650E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.54897597E+01  0.00000000E+00  2.09588204E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.52794666E+01  0.00000000E+00  2.12119911E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.50666591E+01  0.00000000E+00  2.14630520E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.48513584E+01  0.00000000E+00  2.17119780E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.46335857E+01  0.00000000E+00  2.19587443E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.44133629E+01  0.00000000E+00  2.22033266E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.41907118E+01  0.00000000E+00  2.24457003E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.39656545E+01  0.00000000E+00  2.26858415E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.37382134E+01  0.00000000E+00  2.29237262E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.35084112E+01  0.00000000E+00  2.31593308E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.32762707E+01  0.00000000E+00  2.33926318E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.30418150E+01  0.00000000E+00  2.36236060E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.28050674E+01  0.00000000E+00  2.38522305E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.25660515E+01  0.00000000E+00  2.40784825E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.23247910E+01  0.00000000E+00  2.43023395E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.20813100E+01  0.00000000E+00  2.45237792E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.18356326E+01  0.00000000E+00  2.47427797E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.15877834E+01  0.00000000E+00  2.49593191E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.13377868E+01  0.00000000E+00  2.51733759E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.10856679E+01  0.00000000E+00  2.53849288E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.08314517E+01  0.00000000E+00  2.55939567E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.05751635E+01  0.00000000E+00  2.58004389E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.03168287E+01  0.00000000E+00  2.60043549E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.00564731E+01  0.00000000E+00  2.62056843E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.97941225E+01  0.00000000E+00  2.64044071E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.95298031E+01  0.00000000E+00  2.66005036E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.92635412E+01  0.00000000E+00  2.67939542E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.89953632E+01  0.00000000E+00  2.69847397E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.87252958E+01  0.00000000E+00  2.71728412E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.84533658E+01  0.00000000E+00  2.73582399E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.81796004E+01  0.00000000E+00  2.75409174E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.79040267E+01  0.00000000E+00  2.77208555E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.76266722E+01  0.00000000E+00  2.78980363E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.73475644E+01  0.00000000E+00  2.80724422E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.70667311E+01  0.00000000E+00  2.82440558E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.67842003E+01  0.00000000E+00  2.84128601E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  1.65000000E+01  0.00000000E+00  2.85788383E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.35000000E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.34983339E+01  0.00000000E+00  3.34100347E-01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.34933359E+01  0.00000000E+00  6.68167462E-01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.34850065E+01  0.00000000E+00  1.00216812E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.34733464E+01  0.00000000E+00  1.33606909E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
